Day,Delivery status,Delivery level,Ad Set Name,Ad name,Impressions,"CPM (cost per 1,000 impressions)",Reach,"Cost per 1,000 Accounts Center accounts reached",Frequency,CTR (all),Unique outbound clicks,Unique outbound CTR (click-through rate),Cost per unique outbound click,Landing page views,Cost per landing page view,Content views,Cost per content view,Adds to cart,Cost per add to cart,Checkouts Initiated,Cost per checkout initiated,Adds of payment info,Cost per add of payment info,Purchases,Cost per purchase,Purchases conversion value,Average purchases conversion value,Purchase ROAS (return on ad spend),Amount spent (USD),Link (ad settings),Attribution setting,Campaign ID,Ad set ID,Ad ID,Result type,Results,Cost per result,Link clicks,CPC (cost per link click),Campaign Delivery,Ad Set Delivery,Ad Delivery,Reporting starts,Reporting ends
2025-09-09,,,,,40234,29.852115,23011,52.1954717309113,1.748468,1.605607,367.0,0.01594889400721394,3.2726702997275203,317,3.7888643533123028,653,1.839311,43,27.93186,10,120.107,5,240.214,10,120.107,7003.57,700.357,5.831108927872647,1201.07,,multiple,,,,Website purchases,10,120.107,404,1.859241,,,,2025-09-09,2025-09-09
2025-09-10,,,,,45799,24.74006,23099,49.052772847309406,1.982727,1.15068,317.0,0.013723537815489848,3.574353312302839,256,4.4260546875,545,2.079028,47,24.107872,12,94.4225,5,226.614,12,94.4225,6573.63,547.8025,5.801609785803173,1133.07,,multiple,,,,Website purchases,12,94.4225,342,2.150038,,,,2025-09-10,2025-09-10
2025-09-11,,,,,55000,21.401636,29347,40.10938085664633,1.874127,1.285455,435.0,0.014822639452073466,2.7059540229885055,311,3.7848553054662375,614,1.917085,27,43.595926,2,588.545,6,196.181667,11,107.008182,3832.15,348.3772727272727,3.2556134195346154,1177.09,,multiple,,,,Website purchases,11,107.008182,472,1.664908,,,,2025-09-11,2025-09-11
2025-09-12,,,,,47905,24.829141,27138,43.829316825116074,1.765237,1.260829,353.0,0.01300759083204363,3.369518413597734,281,4.23288256227758,587,2.026303,33,36.043636,3,396.48,8,148.68,8,148.68,2670.64,333.83,2.2452919020715627,1189.44,,multiple,,,,Website purchases,8,148.68,379,1.969272,,,,2025-09-12,2025-09-12
2025-09-13,,,,,49112,23.466973,26540,43.425395629238885,1.85049,1.203372,340.0,0.01281085154483798,3.389735294117647,281,4.101459074733096,505,2.282198,41,28.11,8,144.06375,8,144.06375,8,144.06375,6515.44,814.43,5.653261143070342,1152.51,,multiple,,,,Website purchases,8,144.06375,355,1.950102,,,,2025-09-13,2025-09-13
2025-09-14,,,,,51393,25.51904,27021,48.53632360016284,1.901965,1.399023,449.0,0.01661670552533215,2.920935412026726,407,3.2223587223587224,658,1.993161,60,21.858333,6,218.583333,11,119.227273,9,145.722222,5650.44,627.8266666666666,4.30837971788029,1311.5,,multiple,,,,Website purchases,9,145.722222,508,1.824061,,,,2025-09-14,2025-09-14
2025-09-15,,,,,44431,27.308411,23600,51.41271186440678,1.882669,1.159101,301.0,0.012754237288135593,4.031029900332226,270,4.4938518518518515,678,1.789587,52,23.333462,9,134.815556,11,110.303636,12,101.111667,6480.37,540.0308333333334,5.340934939917913,1213.34,,multiple,,,,Website purchases,12,101.111667,323,2.356,,,,2025-09-15,2025-09-15
2025-09-16,,,,,42830,27.706514,23439,50.62801314049234,1.827296,1.293486,303.0,0.012927172660949698,3.916402640264027,270,4.395074074074074,544,2.181379,39,30.427436,9,131.852222,11,107.879091,12,98.889167,5613.55,467.79583333333335,4.730506374982093,1186.67,,multiple,,,,Website purchases,12,98.889167,347,2.142004,,,,2025-09-16,2025-09-16
2025-09-17,,,,,46652,25.880562,24703,48.87584503906408,1.888516,1.108205,316.0,0.012791968586811319,3.820822784810127,264,4.573409090909092,593,2.036054,41,29.448293,5,241.476,4,301.845,4,301.845,2217.32,554.33,1.8364723616425649,1207.38,,multiple,,,,Website purchases,4,301.845,346,2.335358,,,,2025-09-17,2025-09-17
2025-09-18,,,,,48932,25.061923,25739,47.64481914604297,1.901084,1.248672,350.0,0.013598041881968996,3.5037999999999996,284,4.31806338028169,474,2.587194,41,29.910488,8,153.29125,7,175.19,5,245.266,4438.74,887.7479999999999,3.6195314474896643,1226.33,,multiple,,,,Website purchases,5,245.266,383,2.007087,,,,2025-09-18,2025-09-18
2025-09-19,,,,,46778,26.288212,28452,43.22051173906931,1.644102,1.599042,440.0,0.015464642204414453,2.7947954545454547,334,3.6817664670658683,639,1.924429,40,30.74275,10,122.971,9,136.634444,11,111.791818,6430.21,584.5645454545455,5.22904587260411,1229.71,,multiple,,,,Website purchases,11,111.791818,445,1.643997,,,,2025-09-19,2025-09-19
2025-09-20,,,,,47357,24.591507,28009,41.57877824984826,1.690778,1.383111,359.0,0.012817308722196438,3.2439554317548747,315,3.697079365079365,707,1.647214,24,48.524167,2,582.29,2,582.29,2,582.29,912.2,456.1,0.7832866784591871,1164.58,,multiple,,,,Website purchases,2,582.29,401,1.777985,,,,2025-09-20,2025-09-20
2025-09-21,,,,,53980,24.999444,30991,43.543932109322064,1.741796,1.283809,413.0,0.013326449614404183,3.2674818401937045,380,3.551236842105263,743,1.816245,33,40.89303,10,134.947,3,449.823333,3,449.823333,1522.73,507.57666666666665,1.128391146153675,1349.47,,multiple,,,,Website purchases,3,449.823333,465,1.947287,,,,2025-09-21,2025-09-21
2025-09-22,,,,,58892,21.879882,33931,37.97559753617636,1.73564,1.524825,572.0,0.016857740709086088,2.2527097902097903,441,2.9218820861678005,730,1.765137,31,41.566129,9,143.172222,5,257.71,5,257.71,1833.8,366.76,1.4231500523844631,1288.55,,multiple,,,,Website purchases,5,257.71,608,1.434911,,,,2025-09-22,2025-09-22
2025-09-23,,,,,58023,21.341537,31970,38.73318736315296,1.81492,1.6166,595.0,0.01861119799812324,2.081176470588235,444,2.788963963963964,722,1.715097,60,20.638333,10,123.83,6,206.383333,5,247.66,3522.9,704.58,2.8449487200193815,1238.3,,multiple,,,,Website purchases,5,247.66,598,1.320149,,,,2025-09-23,2025-09-23
2025-09-24,,,,,47448,22.575451,27720,38.64213564213564,1.711688,1.761929,498.0,0.017965367965367966,2.1509236947791166,408,2.625392156862745,768,1.39474,46,23.286087,7,153.022857,8,133.895,9,119.017778,5396.05,599.5611111111111,5.037576085738825,1071.16,,multiple,,,,Website purchases,9,119.017778,555,1.281292,,,,2025-09-24,2025-09-24
2025-09-25,,,,,43330,22.628895,24781,39.56700698115492,1.748517,1.377798,338.0,0.013639481861103265,2.9009171597633134,268,3.6586194029850745,587,1.670375,54,18.157593,9,108.945556,12,81.709167,12,81.709167,8224.68,685.39,8.388165342525829,980.51,,multiple,,,,Website purchases,12,81.709167,370,1.642395,,,,2025-09-25,2025-09-25
2025-09-26,,,,,31431,37.864529,16679,71.35439774566821,1.884466,1.005377,155.0,0.009293123088914203,7.678193548387096,131,9.084885496183205,502,2.370757,41,29.027317,4,297.53,6,198.353333,7,170.017143,4628.14,661.1628571428572,3.8888011292978866,1190.12,,multiple,,,,Website purchases,7,170.017143,176,3.766203,,,,2025-09-26,2025-09-26
2025-09-27,,,,,23518,37.023556,13437,64.80017861129717,1.750242,1.028999,113.0,0.008409615241497357,7.705486725663717,117,7.442051282051282,364,2.392088,29,30.024828,3,290.24,4,217.68,5,174.144,1512.86,302.572,1.7374816244027929,870.72,,multiple,,,,Website purchases,5,174.144,135,3.598017,,,,2025-09-27,2025-09-27
2025-09-28,,,,,44977,25.9775,28359,41.19997179026059,1.585987,0.855993,244.0,0.008603970520822313,4.788483606557377,220,5.310863636363637,531,2.200358,30,38.946333,6,194.731667,9,129.821111,11,106.217273,8246.82,749.710909090909,7.058276774022372,1168.39,,multiple,,,,Website purchases,11,106.217273,266,3.034779,,,,2025-09-28,2025-09-28
2025-09-29,,,,,44384,24.675559,27365,40.021925817650285,1.621926,1.011626,263.0,0.009610816736707472,4.16425855513308,235,4.6604255319148935,591,1.85313,77,14.223377,14,78.228571,15,73.013333,15,73.013333,9223.75,614.9166666666666,8.421977720964207,1095.2,,multiple,,,,Website purchases,15,73.013333,287,2.439198,,,,2025-09-29,2025-09-29
2025-09-30,,,,,62328,23.96435,37921,39.38846549405343,1.643628,1.124695,420.0,0.01107565728751879,3.556309523809524,384,3.889713541666667,837,1.784528,66,22.631061,11,135.786364,16,93.353125,17,87.861765,6232.61,366.6241176470588,4.172737923877748,1493.65,,multiple,,,,Website purchases,17,87.861765,476,2.130742,,,,2025-09-30,2025-09-30
2025-10-01,,,,,74609,24.906111,46241,40.18554962046669,1.613482,1.207629,600.0,0.012975497934733245,3.0970333333333335,467,3.9790578158458243,856,2.170818,65,28.588,18,103.234444,11,168.929091,9,206.468889,3989.32,443.2577777777778,2.146850211492719,1858.22,,multiple,,,,Website purchases,9,206.468889,648,2.062397,,,,2025-10-01,2025-10-01
2025-10-02,,,,,70310,29.505334,45841,45.25468467092777,1.53378,1.500498,662.0,0.014441220741257825,3.133716012084592,521,3.9818042226487522,946,2.192939,67,30.962985,6,345.753333,12,172.876667,12,172.876667,7705.22,642.1016666666667,3.714218228795095,2074.52,,multiple,,,,Website purchases,12,172.876667,714,1.96637,,,,2025-10-02,2025-10-02
2025-10-03,,,,,46594,31.431515,29289,50.00238997575882,1.590836,2.184831,546.0,0.018641810918774968,2.682271062271062,468,3.1293162393162395,768,1.906927,33,44.379394,7,209.217143,8,183.065,8,183.065,6235.52,779.44,4.2577226668123345,1464.52,,multiple,,,,Website purchases,8,183.065,601,1.438625,,,,2025-10-03,2025-10-03
2025-10-04,,,,,46650,28.980279,29611,45.65634392624363,1.575428,2.199357,636.0,0.021478504609773394,2.125676100628931,525,2.575104761904762,826,1.636719,30,45.064333,7,193.132857,4,337.9825,5,270.386,4244.06,848.8120000000001,3.139260168795722,1351.93,,multiple,,,,Website purchases,5,270.386,668,1.317671,,,,2025-10-04,2025-10-04
2025-10-05,,,,,48315,29.077305,31653,44.383470761065304,1.526396,2.523026,831.0,0.026253435693299212,1.6905776173285196,650,2.1613384615384614,984,1.427713,45,31.219333,8,175.60875,8,175.60875,6,234.145,3012.86,502.1433333333334,2.144582772783247,1404.87,,multiple,,,,Website purchases,6,234.145,853,1.152477,,,,2025-10-05,2025-10-05
2025-10-06,,,,,62904,21.103586,46110,28.78985035783995,1.364216,1.815465,660.0,0.014313597918022121,2.0113636363636362,507,2.6183431952662723,925,1.435135,19,69.868421,5,265.5,4,331.875,3,442.5,2433.7,811.2333333333332,1.8332956685499058,1327.5,,multiple,,,,Website purchases,3,442.5,708,1.162434,,,,2025-10-06,2025-10-06
2025-10-07,,,,,41502,31.842803,27903,47.36193240870157,1.487367,1.66257,390.0,0.013976991721320288,3.3885641025641027,331,3.9925679758308155,703,1.879858,52,25.414231,11,120.14,8,165.1925,6,220.256667,5548.39,924.7316666666667,4.198427592051698,1321.54,,multiple,,,,Website purchases,6,220.256667,422,1.915275,,,,2025-10-07,2025-10-07
2025-10-08,,,,,36480,34.505482,23951,52.55563442027473,1.52311,2.113487,460.0,0.019205878668949104,2.7364347826086957,369,3.4112737127371275,668,1.884371,25,50.3504,4,314.69,5,251.752,7,179.822857,2904.07,414.8671428571429,2.307087927801964,1258.76,,multiple,,,,Website purchases,7,179.822857,492,1.632633,,,,2025-10-08,2025-10-08
2025-10-09,,,,,130939,34.52875,88716,50.962171423418546,1.475934,2.689038,1673.0,0.018857928671265612,2.702426778242678,1326,3.409622926093514,1909,2.368339,68,66.487647,13,347.781538,12,376.763333,10,452.116,5853.27,585.327,1.2946389864548038,4521.16,,multiple,,,,Website purchases,10,452.116,1798,1.284056,,,,2025-10-09,2025-10-09
2025-10-10,,,,,108279,44.154268,70955,67.38045239940807,1.526024,2.222961,1434.0,0.020209992248608272,3.3340167364016735,1275,3.749788235294117,2024,2.362144,75,63.7464,13,367.767692,18,265.61,20,239.049,9368.15,468.40749999999997,1.959462285974842,4780.98,,multiple,,,,Website purchases,20,239.049,1636,1.986282,,,,2025-10-10,2025-10-10
2025-10-11,,,,,105440,41.852712,69343,63.639444500526366,1.520557,2.592944,1464.0,0.021112441053891526,3.0143101092896174,1340,3.2932462686567163,1922,2.29602,79,55.860127,15,294.196667,15,294.196667,12,367.745833,10425.65,868.8041666666667,2.3625126049468044,4412.95,,multiple,,,,Website purchases,12,367.745833,1643,1.6141,,,,2025-10-11,2025-10-11
2025-10-12,,,,,119128,46.58401,76768,72.2887140475198,1.551792,2.315996,1682.0,0.02191017090454356,3.299322235434007,1584,3.5034469696969697,2214,2.506531,81,68.511852,10,554.946,18,308.303333,18,308.303333,9488.04,527.1133333333333,1.709723108194311,5549.46,,multiple,,,,Website purchases,18,308.303333,1948,2.011403,,,,2025-10-12,2025-10-12
2025-10-13,,,,,143385,36.882798,94217,56.13042232293535,1.521859,1.701015,1450.0,0.01539000392710445,3.6471999999999998,1174,4.504633730834753,1939,2.727406,80,66.1055,12,440.703333,16,330.5275,17,311.084706,9959.64,585.8611764705882,1.8832850519245752,5288.44,,multiple,,,,Website purchases,17,311.084706,1532,2.168282,,,,2025-10-13,2025-10-13
2025-10-14,,,,,138657,37.273055,82031,63.00264534139533,1.6903,1.586649,1247.0,0.015201570138118516,4.14448275862069,1111,4.651818181818182,1850,2.793605,93,55.57172,17,304.01,26,198.775769,34,152.005,16807.07,494.3255882352941,3.2520350530265065,5168.17,,multiple,,,,Website purchases,34,152.005,1347,2.349168,,,,2025-10-14,2025-10-14
2025-10-15,,,,,178405,30.029483,106308,50.395172517590396,1.67819,1.187186,1333.0,0.012539037513639613,4.019062265566392,1050,5.1022952380952376,1790,2.992966,92,58.232717,13,412.108462,14,382.672143,14,382.672143,6587.62,470.5442857142857,1.2296277492295717,5357.41,,multiple,,,,Website purchases,14,382.672143,1357,2.529466,,,,2025-10-15,2025-10-15
2025-10-16,,,,,134999,36.243306,80726,60.61008844734039,1.672311,1.398529,1068.0,0.013229938309838218,4.581282771535581,965,5.070269430051814,1694,2.888318,106,46.158585,24,203.867083,19,257.516316,20,244.6405,5985.99,299.29949999999997,1.2234258023507962,4892.81,,multiple,,,,Website purchases,20,244.6405,1192,2.591531,,,,2025-10-16,2025-10-16
2025-10-17,,,,,126053,39.954702,78481,64.17362164090672,1.606159,2.164962,1716.0,0.021865164816962067,2.9349708624708626,1487,3.386960322797579,2172,2.318789,86,58.562907,15,335.760667,16,314.775625,16,314.775625,9056.66,566.04125,1.7982372364442132,5036.41,,multiple,,,,Website purchases,16,314.775625,1888,1.845515,,,,2025-10-17,2025-10-17
2025-10-18,,,,,111250,43.730427,72282,67.30596829086079,1.539111,2.025169,1282.0,0.017736089206164745,3.7948595943837757,1200,4.054175,1800,2.702783,85,57.235412,18,270.278333,22,221.136818,22,221.136818,13985.29,635.695,2.8746682946180995,4865.01,,multiple,,,,Website purchases,22,221.136818,1413,2.159348,,,,2025-10-18,2025-10-18
2025-10-19,,,,,123695,46.166862,78197,73.02850492985664,1.581838,1.780994,1368.0,0.017494277274064222,4.174422514619883,1301,4.389400461183705,1923,2.969636,99,57.682929,20,285.5305,24,237.942083,24,237.942083,14709.87,612.91125,2.575884187503612,5710.61,,multiple,,,,Website purchases,24,237.942083,1537,2.592197,,,,2025-10-19,2025-10-19
2025-10-20,,,,,105589,42.266619,68233,65.40662142951358,1.547477,2.080709,1253.0,0.01836354842964548,3.561763766959298,1069,4.174826941066417,1689,2.642327,62,71.982097,12,371.9075,12,371.9075,12,371.9075,5505.77,458.8141666666667,1.2336781771453027,4462.89,,multiple,,,,Website purchases,12,371.9075,1361,2.031356,,,,2025-10-20,2025-10-20
2025-10-21,,,,,95789,45.339235,59278,73.26495495799453,1.615928,1.862427,1038.0,0.017510712237254967,4.184007707129094,917,4.7360959651035985,1604,2.707606,55,78.963636,17,255.470588,17,255.470588,14,310.214286,8381.53,598.6807142857143,1.9298940824314992,4343.0,,multiple,,,,Website purchases,14,310.214286,1127,2.434417,,,,2025-10-21,2025-10-21
2025-10-22,,,,,85069,51.816761,55705,79.13113724082218,1.527134,3.696999,1422.0,0.025527331478323312,3.09985935302391,1312,3.3597560975609757,1903,2.316343,69,63.884058,15,293.866667,20,220.4,20,220.4,14353.06,717.653,3.256138838475499,4408.0,,multiple,,,,Website purchases,20,220.4,1544,1.40159,,,,2025-10-22,2025-10-22
2025-10-23,,,,,88612,48.581118,59754,72.04321049636845,1.482947,2.782919,1231.0,0.02060113130501724,3.497051177904143,1035,4.159294685990338,1572,2.738467,57,75.524035,12,358.739167,12,358.739167,11,391.351818,7566.87,687.8972727272727,1.7577464592426717,4304.87,,multiple,,,,Website purchases,11,391.351818,1314,1.745689,,,,2025-10-23,2025-10-23
2025-10-24,,,,,82381,50.109006,55450,74.44598737601441,1.485681,3.370923,1301.0,0.02346257889990983,3.172966948501153,1155,3.574051948051948,1732,2.383389,108,38.2225,12,344.0025,17,242.825294,16,258.001875,14595.24,912.2025,3.5356429095718784,4128.03,,multiple,,,,Website purchases,16,258.001875,1392,1.486507,,,,2025-10-24,2025-10-24
2025-10-25,,,,,69663,54.630004,48286,78.8155987242679,1.442716,1.718272,746.0,0.015449612724185064,5.101461126005362,729,5.22042524005487,1255,3.032422,50,76.1138,8,475.71125,14,271.835,13,292.745385,7579.62,583.0476923076923,1.9916546013994834,3805.69,,multiple,,,,Website purchases,13,292.745385,823,3.179357,,,,2025-10-25,2025-10-25
2025-10-26,,,,,112102,42.239657,79673,59.432304544826984,1.407026,2.951776,1668.0,0.02093557415937645,2.8388189448441246,1557,3.0412010276172126,2079,2.277609,49,96.635714,11,430.468182,14,338.225,15,315.676667,16186.05,1079.07,3.4182760841789595,4735.15,,multiple,,,,Website purchases,15,315.676667,1797,1.430991,,,,2025-10-26,2025-10-26
2025-10-27,,,,,94739,50.423057,66331,72.01806093681687,1.428276,2.428778,1353.0,0.020397702431743832,3.530694752402069,1235,3.8680404858299595,1845,2.589176,71,67.282113,17,281.001765,17,281.001765,16,298.564375,10138.07,633.629375,2.122253785301746,4777.03,,multiple,,,,Website purchases,16,298.564375,1436,2.076067,,,,2025-10-27,2025-10-27
2025-10-28,,,,,73979,56.664729,49098,85.38025988838649,1.506762,1.920815,983.0,0.02002118212554483,4.264496439471007,908,4.616740088105727,1482,2.82861,68,61.647059,16,262.0,12,349.333333,8,524.0,4455.39,556.92375,1.0628315839694658,4192.0,,multiple,,,,Website purchases,8,524.0,1025,2.950035,,,,2025-10-28,2025-10-28
2025-10-29,,,,,79178,57.197959,54920,82.46212672978878,1.441697,2.278411,985.0,0.017935178441369264,4.597786802030456,896,5.054486607142857,1368,3.310541,64,70.762813,9,503.202222,9,503.202222,8,566.1025,6014.86,751.8575,1.328129623168949,4528.82,,multiple,,,,Website purchases,8,566.1025,1075,2.510432,,,,2025-10-29,2025-10-29
2025-10-30,,,,,85473,54.90459,57110,82.17229907196638,1.496638,3.615177,1294.0,0.022658028366310628,3.626630602782071,1107,4.239259259259259,1576,2.977703,58,80.911379,10,469.286,15,312.857333,14,335.204286,11351.85,810.8464285714286,2.418961997587825,4692.86,,multiple,,,,Website purchases,14,335.204286,1390,1.518725,,,,2025-10-30,2025-10-30
2025-10-31,,,,,102369,47.563227,70618,68.9484267467218,1.449616,3.84296,1637.0,0.023181058653601067,2.9743433109346364,1376,3.5385174418604652,1769,2.752402,71,68.577465,14,347.785714,20,243.45,21,231.857143,10689.28,509.0133333333334,2.195374820291641,4869.0,,multiple,,,,Website purchases,21,231.857143,1736,1.237672,,,,2025-10-31,2025-10-31
2025-11-01,,,,,88017,52.476908,55284,83.54786194920773,1.592088,1.97121,926.0,0.01674987338108675,4.987969762419006,878,5.260660592255125,1550,2.97991,174,26.545172,19,243.097895,27,171.068889,26,177.648462,16769.75,644.9903846153846,3.630711907267161,4618.86,,multiple,,,,Website purchases,26,177.648462,1015,2.662167,,,,2025-11-01,2025-11-01
2025-11-02,,,,,96546,60.398463,60141,96.95931228280209,1.605327,1.780498,1024.0,0.01702665402969688,5.694560546875,964,6.048993775933609,1692,3.446353,131,44.513206,21,277.677619,28,208.258214,28,208.258214,13593.79,485.4925,2.3312045657605687,5831.23,,multiple,,,,Website purchases,28,208.258214,1107,3.392222,,,,2025-11-02,2025-11-02
2025-11-03,,,,,93980,57.771015,58676,92.5305065103279,1.601677,1.979145,1046.0,0.017826709387142956,5.190554493307839,769,7.060234070221066,1322,4.106899,56,96.952143,12,452.443333,16,339.3325,16,339.3325,8399.13,524.945625,1.5469948354490064,5429.32,,multiple,,,,Website purchases,16,339.3325,1101,2.918989,,,,2025-11-03,2025-11-03
2025-11-04,,,,,86269,65.309787,54906,102.61556114085893,1.571213,1.858141,907.0,0.016519141805995702,6.2119184123484015,882,6.387993197278911,1438,3.918088,64,88.034531,13,433.400769,16,352.138125,15,375.614,8101.94,540.1293333333333,1.437990419242449,5634.21,,multiple,,,,Website purchases,15,375.614,989,3.514791,,,,2025-11-04,2025-11-04
2025-11-05,,,,,93171,59.564242,62010,89.49621028866312,1.502516,3.243499,1388.0,0.022383486534429932,3.9983141210374638,1221,4.545176085176085,1878,2.955091,63,88.089841,18,308.314444,17,326.450588,15,369.977333,9677.79,645.186,1.7438527765664926,5549.66,,multiple,,,,Website purchases,15,369.977333,1472,1.83642,,,,2025-11-05,2025-11-05
2025-11-06,,,,,95990,60.187936,59258,97.49637179790071,1.619866,1.953328,1028.0,0.017347868642208646,5.620077821011673,1003,5.760159521435693,1640,3.522829,76,76.018947,14,412.674286,21,275.11619,19,304.075789,9414.0,495.4736842105263,1.62944141349802,5777.44,,multiple,,,,Website purchases,19,304.075789,1144,3.081301,,,,2025-11-06,2025-11-06
2025-11-07,,,,,90717,59.456993,55799,96.66409792290185,1.625782,1.843094,961.0,0.017222530869728848,5.6126534859521335,879,6.136245733788396,1809,2.981625,81,66.58963,15,359.584,16,337.11,20,269.688,16639.67,831.9834999999999,3.084985242205808,5393.76,,multiple,,,,Website purchases,20,269.688,1026,3.225933,,,,2025-11-07,2025-11-07
2025-11-08,,,,,102674,58.188441,62896,94.98918850165353,1.632441,1.757991,1049.0,0.016678326125667768,5.69536701620591,1052,5.67912547528517,1889,3.162753,113,52.87115,21,284.497143,29,206.015172,29,206.015172,15612.79,538.3720689655173,2.6132641720395555,5974.44,,multiple,,,,Website purchases,29,206.015172,1155,3.309939,,,,2025-11-08,2025-11-08
2025-11-09,,,,,242375,36.446209,140912,62.689125127739295,1.720045,1.444868,1980.0,0.014051322811400023,4.4614393939393935,1904,4.6395220588235295,3071,2.876473,111,79.582432,28,315.4875,21,420.65,21,420.65,14693.48,699.6895238095237,1.6633532005456408,8833.65,,multiple,,,,Website purchases,21,420.65,2126,2.522459,,,,2025-11-09,2025-11-09
2025-11-10,,,,,566676,27.715202,353994,44.36668418108781,1.600807,2.369432,5887.0,0.016630225371051487,2.6678342109733313,4988,3.148664795509222,6362,2.468648,126,124.647143,27,581.686667,22,713.888182,18,872.53,12162.03,675.6683333333334,0.7743783403818015,15705.54,,multiple,,,,Website purchases,18,872.53,6238,1.169698,,,,2025-11-10,2025-11-10
2025-11-11,,,,,538132,37.817747,298626,68.14858719602447,1.802027,2.233095,5160.0,0.01727913845411987,3.9439806201550387,4473,4.549729488039347,5934,3.429548,147,138.441769,27,753.738519,21,969.092381,22,925.042727,13466.53,612.115,0.6617153802232232,20350.94,,multiple,,,,Website purchases,22,925.042727,5640,1.693513,,,,2025-11-11,2025-11-11
2025-11-12,,,,,490196,43.582995,279744,76.37057452528026,1.752302,3.526549,6342.0,0.02267072752230611,3.3686865342163355,5264,4.058550531914894,6963,3.068248,183,116.744317,29,736.696897,30,712.140333,27,791.267037,16476.68,610.2474074074074,0.7712281427677411,21364.21,,multiple,,,,Website purchases,27,791.267037,6802,1.235854,,,,2025-11-12,2025-11-12
2025-11-13,,,,,709699,46.020172,405074,80.62840369907721,1.752023,4.174164,9491.0,0.023430286811792413,3.4412042988093985,7944,4.111338116817724,9683,3.37297,466,70.086845,76,429.743026,77,424.161948,77,424.161948,52290.94,679.103116883117,1.6010467699944306,32660.47,,multiple,,,,Website purchases,77,424.161948,10572,1.1025,,,,2025-11-13,2025-11-13
2025-11-14,,,,,1143063,47.629343,605941,89.84924274805633,1.886426,2.742106,11488.0,0.018958941547114323,4.739148676880222,10521,5.174730538922155,9987,5.451421,741,73.472794,178,305.861461,101,539.04297,91,598.278462,50450.28,554.3986813186813,0.9266565938092703,54443.34,,multiple,,,,Website purchases,91,598.278462,12754,1.736962,,,,2025-11-14,2025-11-14
2025-11-15,,,,,850611,46.129841,446644,87.85195815907076,1.90445,1.569225,6903.0,0.015455261908813283,5.684274952919021,6682,5.87227626459144,6046,6.490002,666,58.916742,131,299.530916,95,413.037368,90,435.983889,68942.25,766.025,1.7570029983269004,39238.55,,multiple,,,,Website purchases,90,435.983889,7585,2.939658,,,,2025-11-15,2025-11-15
2025-11-16,,,,,858847,50.101881,468620,91.82247876744484,1.832715,1.533102,7030.0,0.015001493747599334,6.120889046941678,6410,6.71292511700468,6435,6.686845,618,69.627589,135,318.73963,102,421.861275,106,405.941981,68349.94,644.8107547169811,1.5884308218597092,43029.85,,multiple,,,,Website purchases,106,405.941981,7619,3.268007,,,,2025-11-16,2025-11-16
2025-11-17,,,,,614971,32.805449,305247,66.09205004471788,2.014667,1.962532,5423.0,0.017765940369602322,3.7201548958141255,4491,4.492184368737475,5714,3.530697,547,36.881901,127,158.853543,83,243.06506,73,276.361644,47697.57,653.3913698630137,2.364262134189864,20174.4,,multiple,,,,Website purchases,73,276.361644,5724,1.671588,,,,2025-11-17,2025-11-17
2025-11-18,,,,,677443,31.211261,345050,61.27764092160557,1.963318,3.086164,9471.0,0.027448195913635703,2.2324833702882483,7222,2.927700083079479,6494,3.255905,416,50.826563,104,203.30625,69,306.432609,61,346.620492,37914.08,621.5422950819673,1.793149308191271,21143.85,,multiple,,,,Website purchases,61,346.620492,10130,1.011329,,,,2025-11-18,2025-11-18
2025-11-19,,,,,664825,35.374768,352651,66.68924801007228,1.885221,3.880871,10765.0,0.030525930736053492,2.184675336739433,7668,3.0670357329160143,6317,3.722975,447,52.613043,90,261.311444,62,379.323065,65,361.815846,44005.14,677.0021538461539,1.8711235592436952,23518.03,,multiple,,,,Website purchases,65,361.815846,11235,0.911516,,,,2025-11-19,2025-11-19
2025-11-20,,,,,549110,37.855257,287821,72.22092898016476,1.907818,2.935295,6968.0,0.024209491315783073,2.9831659012629164,5252,3.957863670982483,5360,3.878116,481,43.215593,93,223.512903,64,324.792188,59,352.316949,33273.25,563.9533898305085,1.600699004652013,20786.7,,multiple,,,,Website purchases,59,352.316949,7320,1.289658,,,,2025-11-20,2025-11-20
2025-11-21,,,,,525205,35.804648,267941,70.18254018608575,1.960152,3.849164,11559.0,0.0431400942744858,1.626851803789255,9514,1.9765377338658818,6231,3.017939,461,40.79128,109,172.520917,63,298.488571,55,341.905091,36431.54,662.3916363636364,1.9373552894530008,18804.78,,multiple,,,,Website purchases,55,341.905091,12928,0.930193,,,,2025-11-21,2025-11-21
2025-11-22,,,,,506473,38.541719,272815,71.55156424683393,1.856471,3.140148,7498.0,0.027483826035958434,2.6034062416644437,6414,3.0433956969130027,5301,3.682388,505,38.654139,128,152.502656,89,219.329663,89,219.329663,58706.07,659.6187640449439,3.007430710735571,19520.34,,multiple,,,,Website purchases,89,219.329663,8089,1.227386,,,,2025-11-22,2025-11-22
2025-11-23,,,,,628520,42.032473,351082,75.24809018975624,1.790237,3.31143,9451.0,0.0269196370078785,2.795286213099143,7888,3.3491696247464504,7650,3.453366,590,44.776695,146,180.946918,76,347.608553,74,357.003378,49877.44,674.0194594594595,1.8879918238339028,26418.25,,multiple,,,,Website purchases,74,357.003378,9677,1.269315,,,,2025-11-23,2025-11-23
