Day,"Delivery status","Delivery level","Ad Set Name","Ad name",Impressions,"CPM (cost per 1,000 impressions)",Reach,"Cost per 1,000 Accounts Center accounts reached",Frequency,"CTR (all)","Unique outbound clicks","Unique outbound CTR (click-through rate)","Cost per unique outbound click","Landing page views","Cost per landing page view","Content views","Cost per content view","Adds to cart","Cost per add to cart","Checkouts Initiated","Cost per checkout initiated","Adds of payment info","Cost per add of payment info",Purchases,"Cost per purchase","Purchases conversion value","Average purchases conversion value","Purchase ROAS (return on ad spend)","Amount spent (USD)","Link (ad settings)","Attribution setting","Campaign ID","Ad set ID","Ad ID","Result type",Results,"Cost per result","Link clicks","CPC (cost per link click)","Campaign Delivery","Ad Set Delivery","Ad Delivery","Reporting starts","Reporting ends"
2024-06-05,,,,,197813,28.2056791,98743,56.50476489,2.00331163,0.71380546,746,0.75549659,7.4791555,736,7.58077446,1466,3.80590041,95,58.73105263,64,87.17890625,3,1859.81666667,22,253.61136364,14690.9,667.76818182,2.63303731,5579.45,,"Multiple attribution settings",,,,,,,889,6.27609674,,,,2024-06-05,2024-06-05
2024-06-04,,,,,245237,34.49434629,127295,66.45422051,1.926525,1.12625746,1242,0.9756864,6.81102254,1419,5.96144468,2216,3.81736913,78,108.4524359,54,156.65351852,2,4229.645,19,445.22578947,9714.3,511.27894737,1.14835879,8459.29,,"Multiple attribution settings",,,,,,,1527,5.53981009,,,,2024-06-04,2024-06-04
2024-06-03,,,,,272872,30.14244774,130632,62.96336273,2.08886031,0.79048052,1112,0.85124625,7.39660971,1120,7.34377679,1968,4.17938516,91,90.38494505,56,146.87553571,1,8225.03,24,342.70958333,11933.69,497.23708333,1.45089927,8225.03,,"Multiple attribution settings",,,,,,,1291,6.37105345,,,,2024-06-03,2024-06-03
2024-06-02,,,,,219054,27.92740603,95776,63.87414384,2.28714918,0.6596547,920,0.96057467,6.64957609,887,6.89696731,1777,3.44266179,106,57.71330189,52,117.64634615,4,1529.4025,21,291.3147619,13331.06,634.81238095,2.17912878,6117.61,,"Multiple attribution settings",,,,,,,1014,6.03314596,,,,2024-06-02,2024-06-02
2024-06-01,,,,,172024,29.01926475,75346,66.25447934,2.28312054,0.7062968,704,0.93435617,7.0909233,631,7.91126783,1203,4.14963425,101,49.42584158,54,92.44462963,,,19,262.73736842,12672.7,666.98421053,2.53859668,4992.01,,"Multiple attribution settings",,,,,,,809,6.17059333,,,,2024-06-01,2024-06-01
2024-05-31,,,,,179690,34.29779064,91861,67.09016884,1.9561076,0.75018087,807,0.87850121,7.63688971,807,7.63688971,1536,4.01235026,81,76.08604938,49,125.77489796,,,15,410.86466667,10406.3,693.75333333,1.68852031,6162.97,,"Multiple attribution settings",,,,,,,896,6.87831473,,,,2024-05-31,2024-05-31
2024-05-30,,,,,280737,38.04126282,137537,77.64885085,2.04117437,0.88623872,1444,1.0498993,7.39583795,1497,7.13399466,2564,4.16520671,157,68.02286624,107,99.80925234,2,5339.795,30,355.98633333,15883.6,529.45333333,1.48728556,10679.59,,"Multiple attribution settings",,,,,,,1601,6.67057464,,,,2024-05-30,2024-05-30
2024-05-29,,,,,396818,40.1124697,187177,85.03902723,2.12001475,0.74971397,1756,0.93814945,9.06455011,1842,8.64134093,3172,5.01808008,203,78.41059113,146,109.02294521,8,1989.66875,46,346.02934783,29535.2,642.06956522,1.855535,15917.35,,"Multiple attribution settings",,,,,,,1952,8.15438012,,,,2024-05-29,2024-05-29
2024-05-28,,,,,6208272,4.61491056,4867309,5.88633678,1.27550398,2.09670259,76274,1.56706714,0.37562761,16150,1.7740322,18565,1.5432599,884,32.41020362,639,44.83665102,26,1101.94692308,193,148.44880829,104401.48,540.94031088,3.64395186,28650.62,,"Multiple attribution settings",,,,,,,80238,0.35707047,,,,2024-05-28,2024-05-28
2024-05-27,,,,,5642422,5.24969242,4156216,7.12691063,1.35758632,1.34676208,35481,0.85368518,0.83484062,9540,3.10492453,12417,2.38551824,1262,23.471458,963,30.75906542,29,1021.41310345,298,99.39926174,164926.85,553.44580537,5.5679066,29620.98,,"Multiple attribution settings",,,,,,,36116,0.82016225,,,,2024-05-27,2024-05-27
2024-05-26,,,,,4256530,5.48458016,3158820,7.39050658,1.34750635,1.19931024,19518,0.61788896,1.19608976,6035,3.86831483,7940,2.94021159,865,26.98876301,591,39.5013198,13,1795.79076923,140,166.752,77883.24,556.30885714,3.33614504,23345.28,,"Multiple attribution settings",,,,,,,20216,1.15479224,,,,2024-05-26,2024-05-26
2024-05-25,,,,,3834369,5.0150468,2868105,6.70461507,1.3368998,1.00441559,15257,0.53195403,1.26037491,5346,3.59699588,7323,2.62591015,852,22.56988263,636,30.23512579,9,2136.61555556,137,140.36160584,90784.49,662.66051095,4.72109525,19229.54,,"Multiple attribution settings",,,,,,,15562,1.23567279,,,,2024-05-25,2024-05-25
2024-05-24,,,,,1688753,9.39103587,1233493,12.85709769,1.36908195,0.80438051,6682,0.54171365,2.37341215,3159,5.02030389,5236,3.02886555,973,16.29921891,713,22.2428331,12,1321.595,150,105.7276,83764.33,558.42886667,5.28177001,15859.14,,"Multiple attribution settings",,,,,,,6970,2.2753429,,,,2024-05-24,2024-05-24
2024-05-23,,,,,278876,33.0659146,132996,69.33509278,2.09687509,0.69493251,1140,0.85716864,8.08885088,1005,9.17541294,2009,4.58999004,152,60.66638158,99,93.14434343,5,1844.258,42,219.55452381,25330.31,603.10261905,2.74693779,9221.29,,"Multiple attribution settings",,,,,,,1256,7.3417914,,,,2024-05-23,2024-05-23
2024-05-22,,,,,274542,31.17421014,126260,67.78575954,2.17441787,0.66875014,995,0.78805639,8.60163819,876,9.77012557,1996,4.28789078,114,75.07570175,57,150.15140351,4,2139.6575,26,329.17807692,17674.12,679.77384615,2.06506415,8558.63,,"Multiple attribution settings",,,,,,,1135,7.54064317,,,,2024-05-22,2024-05-22
2024-05-21,,,,,338234,28.85283561,150292,64.93366247,2.25051234,0.68621132,1140,0.75852341,8.56053509,1080,9.03612037,2094,4.66046323,119,82.00848739,63,154.90492063,1,9759.01,28,348.53607143,19397.02,692.75071429,1.9876012,9759.01,,"Multiple attribution settings",,,,,,,1385,7.04621661,,,,2024-05-21,2024-05-21
2024-05-20,,,,,355574,27.28540332,146467,66.24004042,2.42767313,0.60831219,1121,0.76536012,8.65475468,1005,9.65371144,1978,4.90494439,111,87.40522523,72,134.74972222,3,3233.99333333,27,359.33259259,19637.08,727.29925926,2.02402808,9701.98,,"Multiple attribution settings",,,,,,,1320,7.34998485,,,,2024-05-20,2024-05-20
2024-05-19,,,,,324279,26.39221164,138932,61.60164685,2.3340843,0.6895297,1110,0.79895201,7.71030631,1092,7.83739927,2130,4.01804695,127,67.38929134,68,125.85941176,1,8558.44,38,225.22210526,25879.56,681.04105263,3.02386416,8558.44,,"Multiple attribution settings",,,,,,,1388,6.16602305,,,,2024-05-19,2024-05-19
2024-05-18,,,,,293030,30.28178002,134613,65.91837341,2.17683285,0.82790158,1150,0.85430085,7.71606087,1148,7.72950348,2103,4.21943414,112,79.22741071,61,145.46672131,2,4436.735,30,295.78233333,20964.64,698.82133333,2.36262026,8873.47,,"Multiple attribution settings",,,,,,,1483,5.9834592,,,,2024-05-18,2024-05-18
2024-05-17,,,,,298087,28.94524082,133736,64.51665969,2.22892116,0.74508449,1071,0.80083149,8.05620915,1093,7.89405306,2228,3.87262118,112,77.0375,77,112.05454545,5,1725.64,29,297.52413793,20521.98,707.65448276,2.37847755,8628.2,,"Multiple attribution settings",,,,,,,1396,6.18065903,,,,2024-05-17,2024-05-17
2024-05-16,,,,,335469,26.23693993,142852,61.6139781,2.34836754,0.73061892,1194,0.83583009,7.37159129,1230,7.1558374,2441,3.60576813,142,61.98366197,68,129.43647059,1,8801.68,36,244.49111111,22327.82,620.21722222,2.53676798,8801.68,,"Multiple attribution settings",,,,,,,1589,5.53913153,,,,2024-05-16,2024-05-16
2024-05-15,,,,,335791,26.00016081,138494,63.03969847,2.42458879,0.74093707,1282,0.92567187,6.81015601,1241,7.03514907,2357,3.70412389,142,61.48323944,82,106.47097561,2,4365.31,37,235.9627027,20819.73,562.69540541,2.38467944,8730.62,,"Multiple attribution settings",,,,,,,1583,5.51523689,,,,2024-05-15,2024-05-15
2024-05-14,,,,,353310,24.95901616,153486,57.45325307,2.30190376,0.80892134,1460,0.95122682,6.03991096,1332,6.62032282,2562,3.4419477,155,56.89206452,75,117.57693333,4,2204.5675,36,244.95194444,23202.77,644.52138889,2.63121565,8818.27,,"Multiple attribution settings",,,,,,,1717,5.13585906,,,,2024-05-14,2024-05-14
2024-05-13,,,,,364355,25.69244281,139593,67.06045432,2.61012372,0.84560388,1394,0.99861741,6.71532999,1390,6.73465468,2890,3.23915917,170,55.06570588,108,86.6775,7,1337.31,45,208.026,27923.04,620.512,2.98285791,9361.17,,"Multiple attribution settings",,,,,,,1801,5.19776235,,,,2024-05-13,2024-05-13
2024-05-12,,,,,409547,25.25844409,151776,68.15649378,2.6983647,0.71249454,1601,1.05484398,6.4612867,1527,6.77440733,3043,3.39944791,199,51.98251256,117,88.41470085,3,3448.17333333,44,235.10272727,31570.63,717.51431818,3.05191831,10344.52,,"Multiple attribution settings",,,,,,,1905,5.43019423,,,,2024-05-12,2024-05-12
2024-05-11,,,,,376194,28.20286873,154872,68.50657317,2.429064,0.89315619,1753,1.13190247,6.05233885,1677,6.32662493,2993,3.54485466,149,71.20637584,87,121.95114943,1,10609.75,33,321.50757576,20488.12,620.85212121,1.93106529,10609.75,,"Multiple attribution settings",,,,,,,2176,4.87580423,,,,2024-05-11,2024-05-11
2024-05-10,,,,,372921,25.4264308,153258,61.86985345,2.43328896,0.75538787,1539,1.00418901,6.16117609,1429,6.63544437,2973,3.18938782,160,59.2628125,111,85.42387387,1,9482.05,39,243.12948718,23521.93,603.12641026,2.48067981,9482.05,,"Multiple attribution settings",,,,,,,1833,5.17296781,,,,2024-05-10,2024-05-10
2024-05-09,,,,,364778,25.69162614,141811,66.08612872,2.57228283,0.88574421,1499,1.05704071,6.25199466,1564,5.99216113,3122,3.00183857,230,40.74669565,157,59.69261146,4,2342.935,47,199.3987234,26809.96,570.42468085,2.86072384,9371.74,,"Multiple attribution settings",,,,,,,1970,4.75722843,,,,2024-05-09,2024-05-09
2024-05-08,,,,,364750,25.31827279,146315,63.1161535,2.49290913,0.82604524,1343,0.91788265,6.87627699,1556,5.93498715,2858,3.23122463,203,45.49182266,134,68.91671642,3,3078.28,30,307.828,18072.6,602.42,1.95700196,9234.84,,"Multiple attribution settings",,,,,,,1775,5.20272676,,,,2024-05-08,2024-05-08
2024-05-07,,,,,365904,23.30999388,132644,64.30158922,2.75854166,0.81797411,1131,0.85265824,7.54130858,1476,5.77860434,2801,3.04506248,145,58.8222069,88,96.92295455,5,1705.844,32,266.538125,23126.42,722.700625,2.71143434,8529.22,,"Multiple attribution settings",,,,,,,1711,4.98493279,,,,2024-05-07,2024-05-07
2024-05-06,,,,,370569,23.3304189,135163,63.96373268,2.74164527,0.7210533,1138,0.84194639,7.59712654,1379,6.26941987,3022,2.86086367,241,35.87356846,157,55.06707006,5,1729.106,38,227.51394737,23979.28,631.03368421,2.77360439,8645.53,,"Multiple attribution settings",,,,,,,1627,5.31378611,,,,2024-05-06,2024-05-06
2024-05-05,,,,,574154,22.04769104,218015,58.06375708,2.63355274,0.66532672,1333,0.61142582,9.49645161,1952,6.48502561,3449,3.67027254,526,24.06610266,210,60.27985714,4,3164.6925,55,230.15945455,33302.78,605.50509091,2.63080694,12658.77,,"Multiple attribution settings",,,,,,,2243,5.64367811,,,,2024-05-05,2024-05-05
2024-05-04,,,,,711499,20.07582583,278261,51.33284938,2.55694833,0.64961441,1480,0.53187475,9.65130405,2237,6.38530621,3398,4.20362861,520,27.46909615,227,62.92480176,15,952.262,63,226.72904762,37051.47,588.11857143,2.59392688,14283.93,,"Multiple attribution settings",,,,,,,2613,5.4664868,,,,2024-05-04,2024-05-04
2024-05-03,,,,,799626,19.00337158,334128,45.47834961,2.39317268,0.69857658,1550,0.46389408,9.80360645,2399,6.33413506,3553,4.27683366,536,28.34998134,208,73.05572115,4,3798.8975,62,245.09016129,31824.61,513.30016129,2.09433197,15195.59,,"Multiple attribution settings",,,,,,,2886,5.2652772,,,,2024-05-03,2024-05-03
2024-05-02,,,,,536220,21.19152587,201906,56.28024922,2.65579032,0.59695647,1006,0.49825166,11.29554672,1558,7.29353017,2485,4.57276459,457,24.86503282,195,58.2734359,5,2272.664,60,189.38866667,39218.13,653.6355,3.45129152,11363.32,,"Multiple attribution settings",,,,,,,1800,6.31295556,,,,2024-05-02,2024-05-02
2024-05-01,,,,,422250,22.41567792,162469,58.25739064,2.59895734,0.63587922,869,0.53487127,10.8918527,1333,7.10054014,2256,4.19548759,386,24.5207772,223,42.44403587,7,1352.14571429,55,172.09127273,28860.22,524.73127273,3.04914517,9465.02,,"Multiple attribution settings",,,,,,,1561,6.0634337,,,,2024-05-01,2024-05-01
2024-04-30,,,,,367627,23.90243372,139655,62.92062583,2.63239411,0.63325055,807,0.57785257,10.88869888,1163,7.55561479,2357,3.72812049,443,19.83562077,177,49.64508475,1,8787.18,51,172.29764706,34793.03,682.21627451,3.95952171,8787.18,,"Multiple attribution settings",,,,,,,1346,6.52836553,,,,2024-04-30,2024-04-30
2024-04-29,,,,,518109,23.15833155,181694,66.03707332,2.85154711,0.62766715,835,0.45956388,14.36950898,1463,8.20132604,2617,4.58484524,447,26.84237136,178,67.40752809,4,2999.635,39,307.65487179,20804.67,533.45307692,1.73393346,11998.54,,"Multiple attribution settings",,,,,,,1936,6.19759298,,,,2024-04-29,2024-04-29
2024-04-28,,,,,623379,23.81204692,230714,64.33909516,2.70195567,0.69155361,1446,0.62675,10.26551176,2274,6.5276737,3508,4.23145097,558,26.60202509,231,64.25943723,11,1349.44818182,51,291.05745098,30000.35,588.24215686,2.0210517,14843.93,,"Multiple attribution settings",,,,,,,2686,5.5264073,,,,2024-04-28,2024-04-28
2024-04-27,,,,,545218,24.17776009,209288,62.98569435,2.60510875,0.72062918,1198,0.57241696,11.00346411,2264,5.82250442,3367,3.91510247,463,28.47116631,197,66.91446701,7,1883.16428571,47,280.4712766,25341.98,539.19106383,1.92244664,13182.15,,"Multiple attribution settings",,,,,,,2564,5.14124415,,,,2024-04-27,2024-04-27
2024-04-26,,,,,444780,21.92571608,182965,53.3004673,2.43095674,0.73137281,878,0.4798732,11.10719818,1591,6.12955374,2672,3.64974551,419,23.2747494,179,54.48111732,6,1625.35333333,34,286.82705882,17153.38,504.51117647,1.75893857,9752.12,,"Multiple attribution settings",,,,,,,1911,5.10315018,,,,2024-04-26,2024-04-26
2024-04-25,,,,,356729,22.08581304,166520,47.31353591,2.14225919,0.8429368,786,0.47201537,10.02372774,1362,5.78461821,2588,3.04430062,315,25.0115873,149,52.87684564,3,2626.21666667,41,192.16219512,19048.53,464.59829268,2.41774035,7878.65,,"Multiple attribution settings",,,,,,,1642,4.79820341,,,,2024-04-25,2024-04-25
2024-04-24,,,,,335828,23.25610134,139993,55.78886087,2.39889137,0.74174875,693,0.49502475,11.26991342,1163,6.71543422,1583,4.93370183,272,28.71341912,123,63.49634146,2,3905.025,41,190.48902439,20789.78,507.06780488,2.66192662,7810.05,,"Multiple attribution settings",,,,,,,1360,5.74268382,,,,2024-04-24,2024-04-24
2024-04-23,,,,,396862,22.5488205,174781,51.19990159,2.27062438,0.83530295,775,0.44341204,11.5468,1496,5.98179813,2942,3.04173012,310,28.867,126,71.02198413,5,1789.754,40,223.71925,22833.44,570.836,2.55157301,8948.77,,"Multiple attribution settings",,,,,,,1786,5.01050952,,,,2024-04-23,2024-04-23
2024-04-22,,,,,516199,21.51121951,213707,51.95931813,2.415452,0.84521667,934,0.43704698,11.88872591,1852,5.99571814,3421,3.24585501,336,33.04782738,136,81.64757353,3,3701.35666667,43,258.23418605,28779,669.27906977,2.59175239,11104.07,,"Multiple attribution settings",,,,,,,2205,5.03585941,,,,2024-04-22,2024-04-22
2024-04-21,,,,,545875,22.66075567,207599,59.58573982,2.62946835,0.89892375,939,0.45231432,13.17352503,2338,5.29082121,4343,2.84824776,448,27.61147321,170,72.76435294,2,6184.97,39,317.17794872,26531.54,680.29589744,2.14483983,12369.94,,"Multiple attribution settings",,,,,,,2790,4.43367025,,,,2024-04-21,2024-04-21
2024-04-20,,,,,484445,24.42033667,194656,60.77547057,2.4887237,1.05832447,1010,0.51886405,11.71317822,2395,4.93958664,4313,2.74294227,433,27.3217321,175,67.60177143,7,1690.04428571,50,236.6062,32746.15,654.923,2.76798748,11830.31,,"Multiple attribution settings",,,,,,,2875,4.11489043,,,,2024-04-20,2024-04-20
2024-04-19,,,,,419070,23.66590307,167693,59.14182464,2.49903097,0.87073759,990,0.59036454,10.01784848,1823,5.4403017,3647,2.71940499,540,18.36605556,226,43.88349558,2,4958.835,55,180.32127273,33980.53,617.82781818,3.42626141,9917.67,,"Multiple attribution settings",,,,,,,2145,4.62362238,,,,2024-04-19,2024-04-19
2024-04-18,,,,,352735,24.92125817,148613,59.15094911,2.37351376,0.94575248,835,0.56186202,10.52766467,1626,5.40627306,3008,2.92240691,144,61.04583333,100,87.906,3,2930.2,29,303.12413793,18108.22,624.42137931,2.05995268,8790.6,,"Multiple attribution settings",,,,,,,1909,4.60481928,,,,2024-04-18,2024-04-18
2024-04-17,,,,,365818,24.66182637,156421,57.67601537,2.33867575,0.9794488,809,0.51719398,11.15171817,1672,5.39577751,3076,2.93294538,151,59.74662252,119,75.81294118,,,34,265.34529412,21370.16,628.53411765,2.3687404,9021.74,,"Multiple attribution settings",,,,,,,2009,4.49066202,,,,2024-04-17,2024-04-17
2024-04-16,,,,,365674,21.89931469,175717,45.57333667,2.0810394,0.83653746,621,0.35340917,12.89534622,1303,6.14582502,2563,3.12446742,149,53.74503356,91,88.00010989,5,1601.602,30,266.93366667,22301.75,743.39166667,2.78493034,8008.01,,"Multiple attribution settings",,,,,,,1549,5.16979342,,,,2024-04-16,2024-04-16
2024-04-15,,,,,426447,21.09174176,195841,45.92761475,2.17751645,0.68824496,704,0.35947529,12.77629261,1298,6.92951464,2588,3.47546754,177,50.81644068,103,87.32533981,6,1499.085,30,299.817,18771.02,625.70066667,2.08694192,8994.51,,"Multiple attribution settings",,,,,,,1500,5.99634,,,,2024-04-15,2024-04-15
2024-04-14,,,,,412172,22.11445707,183201,49.75387689,2.24983488,0.76885378,875,0.47761748,10.41709714,1562,5.83544174,3192,2.85556391,192,47.47375,115,79.26052174,9,1012.77333333,35,260.42742857,30706.51,877.32885714,3.36880359,9114.96,,"Multiple attribution settings",,,,,,,1812,5.03033113,,,,2024-04-14,2024-04-14
2024-04-13,,,,,380929,22.9295223,174622,50.01958516,2.18144907,0.9059431,918,0.52570696,9.51472767,1713,5.09896089,3406,2.56445097,163,53.58601227,114,76.61859649,2,4367.26,29,301.19034483,18744.58,646.36482759,2.14603436,8734.52,,"Multiple attribution settings",,,,,,,1914,4.56349007,,,,2024-04-13,2024-04-13
2024-04-12,,,,,375708,22.38557603,193490,43.46705256,1.94174376,0.99811556,1005,0.51940669,8.36859701,1752,4.80047945,3381,2.48755989,161,52.23875776,102,82.45529412,4,2102.61,35,240.29828571,26706.92,763.05485714,3.17544861,8410.44,,"Multiple attribution settings",,,,,,,2026,4.1512537,,,,2024-04-12,2024-04-12
2024-04-11,,,,,413340,20.98826632,202809,42.77566577,2.03807523,0.98200029,1704,0.8401994,5.09113263,2121,4.09018859,3786,2.2914131,151,57.45225166,96,90.36760417,6,1445.88166667,42,206.55452381,32574.31,775.57880952,3.75483817,8675.29,,"Multiple attribution settings",,,,,,,2591,3.34824006,,,,2024-04-11,2024-04-11
2024-04-10,,,,,455479,20.08775377,221199,41.36343293,2.0591368,0.93527912,1751,0.7915949,5.22532838,2261,4.04668288,3977,2.30061604,168,54.46160714,101,90.58960396,1,9149.55,34,269.10441176,26813.42,788.63,2.93057254,9149.55,,"Multiple attribution settings",,,,,,,2787,3.28293864,,,,2024-04-10,2024-04-10
2024-04-09,,,,,392381,20.30597812,187806,42.42505564,2.08928895,0.90371348,1424,0.75822924,5.5952809,1980,4.02408081,3438,2.31753345,147,54.20190476,90,88.52977778,3,2655.89333333,27,295.09925926,19806.09,733.55888889,2.4858039,7967.68,,"Multiple attribution settings",,,,,,,2401,3.31848397,,,,2024-04-09,2024-04-09
2024-04-08,,,,,415737,19.52751379,195046,41.62254032,2.1314818,0.95589279,1569,0.80442562,5.17419375,2076,3.91055395,3866,2.09992499,172,47.19947674,112,72.48491071,9,902.03444444,38,213.63973684,29210.25,768.69078947,3.59807029,8118.31,,"Multiple attribution settings",,,,,,,2528,3.2113568,,,,2024-04-08,2024-04-08
2024-04-07,,,,,482066,20.71994291,226613,44.07681819,2.12726543,1.12619434,1967,0.86799963,5.07797661,2807,3.55838261,4733,2.11036974,208,48.02105769,114,87.61736842,2,4994.19,33,302.67818182,24370.03,738.48575758,2.43983809,9988.38,,"Multiple attribution settings",,,,,,,3326,3.00312087,,,,2024-04-07,2024-04-07
2024-04-06,,,,,465563,21.85779368,233386,43.60235832,1.99481974,1.11585328,1877,0.80424704,5.42151305,2994,3.39885772,4977,2.04464135,202,50.37712871,104,97.84788462,4,2544.045,34,299.29941176,25119.28,738.80235294,2.46843904,10176.18,,"Multiple attribution settings",,,,,,,3248,3.13306034,,,,2024-04-06,2024-04-06
2024-04-05,,,,,480371,20.68126511,232297,42.76714723,2.06791736,0.96904268,1586,0.68274666,6.26398487,2901,3.42457084,4935,2.01310638,241,41.22273859,135,73.59022222,10,993.468,46,215.97130435,28472.2,618.96086957,2.86594032,9934.68,,"Multiple attribution settings",,,,,,,2995,3.31708848,,,,2024-04-05,2024-04-05
2024-04-04,,,,,404851,19.94343598,190936,42.28704906,2.12034923,1.06384818,1280,0.6703817,6.30790625,2391,3.37687997,3957,2.040465,156,51.75717949,92,87.76217391,5,1614.824,27,299.04148148,17910.73,663.36037037,2.2182888,8074.12,,"Multiple attribution settings",,,,,,,2523,3.2002061,,,,2024-04-04,2024-04-04
2024-04-03,,,,,439180,19.48786375,181163,47.24298008,2.4242257,0.79785054,1394,0.7694728,6.13965567,1959,4.3689025,3321,2.57713942,176,48.62886364,105,81.5112381,4,2139.67,36,237.74111111,23885.35,663.48194444,2.79077498,8558.68,,"Multiple attribution settings",,,,,,,2205,3.88148753,,,,2024-04-03,2024-04-03
2024-04-02,,,,,498038,19.5253575,196348,49.52619838,2.53650661,0.85013593,1615,0.8225192,6.02128173,2278,4.26881914,4146,2.34548239,204,47.66848039,107,90.88196262,7,1389.19571429,38,255.90447368,26715.76,703.04631579,2.74729983,9724.37,,"Multiple attribution settings",,,,,,,2589,3.75603322,,,,2024-04-02,2024-04-02
2024-04-01,,,,,525227,19.06455685,205311,48.77098645,2.55820195,0.82402466,2044,0.99556283,4.89883562,2412,4.15141791,4539,2.20604098,202,49.57039604,123,81.40829268,6,1668.87,41,244.22487805,28107.38,685.54585366,2.80702711,10013.22,,"Multiple attribution settings",,,,,,,2849,3.51464373,,,,2024-04-01,2024-04-01
2024-03-31,,,,,508971,20.71000116,191388,55.07550108,2.65936736,0.91301862,2273,1.18763977,4.63739111,2690,3.91850929,4826,2.18416701,183,57.59994536,106,99.44141509,5,2108.158,30,351.35966667,20869.93,695.66433333,1.97992086,10540.79,,"Multiple attribution settings",,,,,,,3242,3.25132326,,,,2024-03-31,2024-03-31
2024-03-30,,,,,471314,21.09829116,188509,52.75037266,2.50022015,0.94098626,2332,1.23707621,4.26411664,2603,3.82017672,4646,2.14031855,185,53.75091892,104,95.61461538,6,1657.32,38,261.68210526,23938.73,629.96657895,2.40737355,9943.92,,"Multiple attribution settings",,,,,,,3147,3.15980934,,,,2024-03-30,2024-03-30
2024-03-29,,,,,391247,25.09603908,233245,42.0962936,1.67740788,1.16524855,1885,0.80816309,5.20888594,2285,4.29704595,4006,2.45101098,144,68.18576389,92,106.72554348,2,4909.375,30,327.29166667,18762.04,625.40133333,1.91083794,9818.75,,"Multiple attribution settings",,,,,,,2687,3.65416822,,,,2024-03-29,2024-03-29
2024-03-28,,,,,444345,21.95057894,190399,51.22731737,2.33375701,0.88737355,1890,0.99265227,5.16065079,2080,4.68924519,3973,2.45497861,220,44.33468182,116,84.08301724,4,2438.4075,38,256.67447368,27326.4,719.11578947,2.80166461,9753.63,,"Multiple attribution settings",,,,,,,2629,3.71001521,,,,2024-03-28,2024-03-28
2024-03-27,,,,,341105,24.13986896,144403,57.02256878,2.36217392,0.95044048,1847,1.2790593,4.45816459,1761,4.67588302,3574,2.30392557,149,55.26328859,86,95.74686047,3,2744.74333333,37,222.54675676,19505.92,527.18702703,2.36888209,8234.23,,"Multiple attribution settings",,,,,,,2285,3.60360175,,,,2024-03-27,2024-03-27
2024-03-26,,,,,370703,23.00828426,143367,59.4923518,2.58569266,0.82599817,1721,1.20041572,4.95597908,1788,4.77026846,3701,2.30457714,126,67.69238095,74,115.26,3,2843.08,28,304.61571429,16458.3,587.79642857,1.92963265,8529.24,,"Multiple attribution settings",,,,,,,2219,3.84373141,,,,2024-03-26,2024-03-26
2024-03-25,,,,,393129,22.68364837,147025,60.65363033,2.6738922,0.85697061,1833,1.24672675,4.86503001,1857,4.80215401,3921,2.27431778,181,49.26850829,109,81.81284404,2,4458.8,30,297.25333333,19945.13,664.83766667,2.2366029,8917.6,,"Multiple attribution settings",,,,,,,2441,3.65325686,,,,2024-03-25,2024-03-25
2024-03-24,,,,,466781,22.74342786,168076,63.16309289,2.77720198,0.84943475,2210,1.31488136,4.80371041,1937,5.48074342,4144,2.56182432,198,53.61717172,117,90.73675214,5,2123.24,30,353.87333333,21981.62,732.72066667,2.07057327,10616.2,,"Multiple attribution settings",,,,,,,2815,3.77129663,,,,2024-03-24,2024-03-24
2024-03-23,,,,,416828,23.4640907,151523,64.54789042,2.7509223,0.95315094,2164,1.42816602,4.51963494,1920,5.09400521,4047,2.41672597,184,53.15483696,107,91.4064486,4,2445.1225,37,264.33756757,25141.95,679.51216216,2.57062274,9780.49,,"Multiple attribution settings",,,,,,,2885,3.39011785,,,,2024-03-23,2024-03-23
2024-03-22,,,,,382174,22.81497433,155882,55.93519457,2.45168782,0.93988602,2068,1.32664451,4.2162911,1730,5.04005202,3693,2.36103168,136,64.11242647,88,99.08284091,2,4359.645,30,290.643,21890.26,729.67533333,2.51055533,8719.29,,"Multiple attribution settings",,,,,,,2681,3.25225289,,,,2024-03-22,2024-03-22
2024-03-21,,,,,338872,32.73964801,163250,67.96049005,2.0757856,0.95139168,1765,1.08116386,6.28586402,1596,6.95147243,3550,3.12522535,213,52.0870892,119,93.23151261,4,2773.6375,34,326.31029412,20002.07,588.29617647,1.80287348,11094.55,,"Multiple attribution settings",,,,,,,2414,4.59591964,,,,2024-03-21,2024-03-21
2024-03-20,,,,,368283,29.50760692,165664,65.59753477,2.223072,1.01009278,2049,1.23684083,5.30363592,2052,5.29588207,4130,2.63127119,249,43.64317269,132,82.32689394,4,2716.7875,41,265.05243902,31625.05,771.34268293,2.91015124,10867.15,,"Multiple attribution settings",,,,,,,2663,4.08079234,,,,2024-03-20,2024-03-20
2024-03-19,,,,,429218,25.70966269,184526,59.8021417,2.32605703,0.84572408,1897,1.02803941,5.81710596,1890,5.83865079,4066,2.7139818,277,39.83772563,168,65.68482143,15,735.67,48,229.896875,33129.02,690.18791667,3.00216311,11035.05,,"Multiple attribution settings",,,,,,,2629,4.19743248,,,,2024-03-19,2024-03-19
